,Place,ProductId,ProductName,UmId,UmName,Month,Year,Price
3829,Ankara,401,Fish (fresh) - Retail,5,KG,4,2019,28.788
3830,Ankara,401,Fish (fresh) - Retail,5,KG,5,2019,33.67
3831,Ankara,401,Fish (fresh) - Retail,5,KG,6,2019,34.8474
3832,Ankara,401,Fish (fresh) - Retail,5,KG,7,2019,34.2415
3833,Ankara,401,Fish (fresh) - Retail,5,KG,8,2019,32.4778
3834,Ankara,401,Fish (fresh) - Retail,5,KG,9,2019,27.4042
3835,Ankara,401,Fish (fresh) - Retail,5,KG,10,2019,27.6319
3836,Ankara,401,Fish (fresh) - Retail,5,KG,11,2019,28.0529
3837,Ankara,401,Fish (fresh) - Retail,5,KG,12,2019,29.6302
3838,Ankara,404,Spinach - Retail,5,KG,1,2017,2.5516
3839,Ankara,404,Spinach - Retail,5,KG,2,2017,2.5393
3840,Ankara,404,Spinach - Retail,5,KG,3,2017,2.0509
3841,Ankara,404,Spinach - Retail,5,KG,10,2017,3.0039
3842,Ankara,404,Spinach - Retail,5,KG,11,2017,2.6362
3843,Ankara,404,Spinach - Retail,5,KG,12,2017,2.0279
3844,Ankara,404,Spinach - Retail,5,KG,1,2018,2.0984
3845,Ankara,404,Spinach - Retail,5,KG,2,2018,2.12
3846,Ankara,404,Spinach - Retail,5,KG,3,2018,2.3771
3847,Ankara,404,Spinach - Retail,5,KG,11,2018,3.2301
3848,Ankara,404,Spinach - Retail,5,KG,12,2018,3.13
3849,Ankara,404,Spinach - Retail,5,KG,1,2019,5.1187
3850,Ankara,404,Spinach - Retail,5,KG,2,2019,5.1286
3851,Ankara,404,Spinach - Retail,5,KG,3,2019,3.9832
3852,Ankara,404,Spinach - Retail,5,KG,10,2019,3.2525
3853,Ankara,404,Spinach - Retail,5,KG,11,2019,2.8258
3854,Ankara,404,Spinach - Retail,5,KG,12,2019,2.7087
3855,Ankara,414,Cheese - Retail,5,KG,1,2017,24.5283
3856,Ankara,414,Cheese - Retail,5,KG,2,2017,26.0183
3857,Ankara,414,Cheese - Retail,5,KG,3,2017,25.7974
3858,Ankara,414,Cheese - Retail,5,KG,4,2017,26.1591
3859,Ankara,414,Cheese - Retail,5,KG,5,2017,25.9625
3860,Ankara,414,Cheese - Retail,5,KG,6,2017,26.5113
3861,Ankara,414,Cheese - Retail,5,KG,7,2017,26.2143
3862,Ankara,414,Cheese - Retail,5,KG,8,2017,27.0458
3863,Ankara,414,Cheese - Retail,5,KG,9,2017,27.2755
3864,Ankara,414,Cheese - Retail,5,KG,10,2017,28.752
3865,Ankara,414,Cheese - Retail,5,KG,11,2017,29.9205
3866,Ankara,414,Cheese - Retail,5,KG,12,2017,30.1573
3867,Ankara,414,Cheese - Retail,5,KG,1,2018,26.4444
3868,Ankara,414,Cheese - Retail,5,KG,2,2018,26.8927
3869,Ankara,414,Cheese - Retail,5,KG,3,2018,28.2409
3870,Ankara,414,Cheese - Retail,5,KG,4,2018,29.0024
3871,Ankara,414,Cheese - Retail,5,KG,5,2018,27.6757
3872,Ankara,414,Cheese - Retail,5,KG,6,2018,27.4108
3873,Ankara,414,Cheese - Retail,5,KG,7,2018,27.0786
3874,Ankara,414,Cheese - Retail,5,KG,8,2018,26.1667
3875,Ankara,414,Cheese - Retail,5,KG,9,2018,28.1751
3876,Ankara,414,Cheese - Retail,5,KG,10,2018,28.7424
3877,Ankara,414,Cheese - Retail,5,KG,11,2018,27.9372
3878,Ankara,414,Cheese - Retail,5,KG,12,2018,27.4352
3879,Ankara,414,Cheese - Retail,5,KG,1,2019,23.0598
3880,Ankara,414,Cheese - Retail,5,KG,2,2019,22.9312
3881,Ankara,414,Cheese - Retail,5,KG,3,2019,23.1505
3882,Ankara,414,Cheese - Retail,5,KG,4,2019,23.4223
3883,Ankara,414,Cheese - Retail,5,KG,5,2019,24.6744
3884,Ankara,414,Cheese - Retail,5,KG,6,2019,25.7893
3885,Ankara,414,Cheese - Retail,5,KG,7,2019,26.1568
3886,Ankara,414,Cheese - Retail,5,KG,8,2019,26.8612
3887,Ankara,414,Cheese - Retail,5,KG,9,2019,26.9949
3888,Ankara,414,Cheese - Retail,5,KG,10,2019,27.1581
3889,Ankara,414,Cheese - Retail,5,KG,11,2019,27.4582
3890,Ankara,414,Cheese - Retail,5,KG,12,2019,28.7602
3891,Ankara,433,Meat (veal) - Retail,5,KG,1,2017,38.5379
3892,Ankara,433,Meat (veal) - Retail,5,KG,2,2017,38.4453
3893,Ankara,433,Meat (veal) - Retail,5,KG,3,2017,38.4544
3894,Ankara,433,Meat (veal) - Retail,5,KG,4,2017,39.1553
3895,Ankara,433,Meat (veal) - Retail,5,KG,5,2017,40.6599
3896,Ankara,433,Meat (veal) - Retail,5,KG,6,2017,42.5498
3897,Ankara,433,Meat (veal) - Retail,5,KG,7,2017,42.6209
3898,Ankara,433,Meat (veal) - Retail,5,KG,8,2017,41.6844
3899,Ankara,433,Meat (veal) - Retail,5,KG,9,2017,41.066
3900,Ankara,433,Meat (veal) - Retail,5,KG,10,2017,39.8567
3901,Ankara,433,Meat (veal) - Retail,5,KG,11,2017,39.1344
3902,Ankara,433,Meat (veal) - Retail,5,KG,12,2017,38.753
3903,Ankara,433,Meat (veal) - Retail,5,KG,1,2018,39.0039
3904,Ankara,433,Meat (veal) - Retail,5,KG,2,2018,38.8362
3905,Ankara,433,Meat (veal) - Retail,5,KG,3,2018,40.0406
3906,Ankara,433,Meat (veal) - Retail,5,KG,4,2018,40.2728
3907,Ankara,433,Meat (veal) - Retail,5,KG,5,2018,41.8646
3908,Ankara,433,Meat (veal) - Retail,5,KG,6,2018,42.0594
3909,Ankara,433,Meat (veal) - Retail,5,KG,7,2018,41.5044
3910,Ankara,433,Meat (veal) - Retail,5,KG,8,2018,41.9737
3911,Ankara,433,Meat (veal) - Retail,5,KG,9,2018,44.1762
3912,Ankara,433,Meat (veal) - Retail,5,KG,10,2018,44.7801
3913,Ankara,433,Meat (veal) - Retail,5,KG,11,2018,43.9051
3914,Ankara,433,Meat (veal) - Retail,5,KG,12,2018,43.4044
3915,Ankara,433,Meat (veal) - Retail,5,KG,1,2019,39.7914
3916,Ankara,433,Meat (veal) - Retail,5,KG,2,2019,40.194
3917,Ankara,433,Meat (veal) - Retail,5,KG,3,2019,40.8811
3918,Ankara,433,Meat (veal) - Retail,5,KG,4,2019,45.5819
3919,Ankara,433,Meat (veal) - Retail,5,KG,5,2019,47.3137
3920,Ankara,433,Meat (veal) - Retail,5,KG,6,2019,47.4854
3921,Ankara,433,Meat (veal) - Retail,5,KG,7,2019,47.3331
3922,Ankara,433,Meat (veal) - Retail,5,KG,8,2019,46.9151
3923,Ankara,433,Meat (veal) - Retail,5,KG,9,2019,47.1643
3924,Ankara,433,Meat (veal) - Retail,5,KG,10,2019,45.9158
3925,Ankara,433,Meat (veal) - Retail,5,KG,11,2019,45.4504
3926,Ankara,433,Meat (veal) - Retail,5,KG,12,2019,45.6229
3927,Ankara,434,Eggplants - Retail,5,KG,1,2017,6.4617
3928,Ankara,434,Eggplants - Retail,5,KG,2,2017,5.2279
3929,Ankara,434,Eggplants - Retail,5,KG,3,2017,5.5057
3930,Ankara,434,Eggplants - Retail,5,KG,4,2017,2.4496
3931,Ankara,434,Eggplants - Retail,5,KG,5,2017,2.0902
3932,Ankara,434,Eggplants - Retail,5,KG,6,2017,2.2706
3933,Ankara,434,Eggplants - Retail,5,KG,7,2017,2.0444
3934,Ankara,434,Eggplants - Retail,5,KG,8,2017,1.7673
3935,Ankara,434,Eggplants - Retail,5,KG,9,2017,1.9721
3936,Ankara,434,Eggplants - Retail,5,KG,10,2017,2.6133
3937,Ankara,434,Eggplants - Retail,5,KG,11,2017,2.9311
3938,Ankara,434,Eggplants - Retail,5,KG,12,2017,3.6558
3939,Ankara,434,Eggplants - Retail,5,KG,1,2018,4.2863
3940,Ankara,434,Eggplants - Retail,5,KG,2,2018,4.3772
3941,Ankara,434,Eggplants - Retail,5,KG,3,2018,4.0556
3942,Ankara,434,Eggplants - Retail,5,KG,4,2018,2.6772
3943,Ankara,434,Eggplants - Retail,5,KG,5,2018,3.0497
3944,Ankara,434,Eggplants - Retail,5,KG,6,2018,2.9495
3945,Ankara,434,Eggplants - Retail,5,KG,7,2018,2.5972
3946,Ankara,434,Eggplants - Retail,5,KG,8,2018,2.7648
3947,Ankara,434,Eggplants - Retail,5,KG,9,2018,3.3328
3948,Ankara,434,Eggplants - Retail,5,KG,10,2018,3.4438
3949,Ankara,434,Eggplants - Retail,5,KG,11,2018,3.6366
3950,Ankara,434,Eggplants - Retail,5,KG,12,2018,5.0989
3951,Ankara,434,Eggplants - Retail,5,KG,1,2019,9.1737
3952,Ankara,434,Eggplants - Retail,5,KG,2,2019,7.8462
3953,Ankara,434,Eggplants - Retail,5,KG,3,2019,8.9933
3954,Ankara,434,Eggplants - Retail,5,KG,4,2019,4.8707
3955,Ankara,434,Eggplants - Retail,5,KG,5,2019,4.8595
3956,Ankara,434,Eggplants - Retail,5,KG,6,2019,3.23
3957,Ankara,434,Eggplants - Retail,5,KG,7,2019,2.2871
3958,Ankara,434,Eggplants - Retail,5,KG,8,2019,2.2078
3959,Ankara,434,Eggplants - Retail,5,KG,9,2019,2.6708
3960,Ankara,434,Eggplants - Retail,5,KG,10,2019,2.7435
3961,Ankara,434,Eggplants - Retail,5,KG,11,2019,2.5881
3962,Ankara,434,Eggplants - Retail,5,KG,12,2019,3.6172
3963,Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,1,2017,71.8574
3964,Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,2,2017,71.5771
3965,Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,3,2017,75.1079
3966,Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,4,2017,78.4093
3967,Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,5,2017,80.2596
3968,Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,6,2017,80.1393
3969,Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,7,2017,82.5962
3970,Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,8,2017,84.7475
3971,Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,9,2017,86.465
3972,Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,10,2017,87.7204
3973,Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,11,2017,92.0805
3974,Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,12,2017,88.5722
3975,Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,1,2018,91.2567
3976,Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,2,2018,98.6107
3977,Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,3,2018,107.7843
3978,Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,4,2018,111.2643
3979,Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,5,2018,111.4849
3980,Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,6,2018,112.8232
3981,Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,7,2018,118.56
3982,Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,8,2018,118.7975
3983,Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,9,2018,127.7275
3984,Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,10,2018,147.0118
3985,Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,11,2018,151.3404
3986,Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,12,2018,151.5234
3987,Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,1,2019,115.3673
3988,Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,2,2019,114.5794
3989,Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,3,2019,114.4755
3990,Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,4,2019,115.3275
3991,Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,5,2019,115.1821
3992,Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,6,2019,121.1607
3993,Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,7,2019,122.2225
3994,Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,8,2019,122.4023
3995,Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,9,2019,122.2483
3996,Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,10,2019,121.0754
3997,Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,11,2019,127.2394
3998,Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,12,2019,128.4533
3999,Ankara,450,Zucchini - Retail,5,KG,1,2017,6.885
4000,Ankara,450,Zucchini - Retail,5,KG,2,2017,5.6026
4001,Ankara,450,Zucchini - Retail,5,KG,3,2017,4.0664
4002,Ankara,450,Zucchini - Retail,5,KG,4,2017,2.1384
4003,Ankara,450,Zucchini - Retail,5,KG,5,2017,1.9356
4004,Ankara,450,Zucchini - Retail,5,KG,6,2017,2.2187
4005,Ankara,450,Zucchini - Retail,5,KG,7,2017,2.0699
4006,Ankara,450,Zucchini - Retail,5,KG,8,2017,1.9739
4007,Ankara,450,Zucchini - Retail,5,KG,9,2017,2.0236
4008,Ankara,450,Zucchini - Retail,5,KG,10,2017,3.1954
4009,Ankara,450,Zucchini - Retail,5,KG,11,2017,3.8214
4010,Ankara,450,Zucchini - Retail,5,KG,12,2017,3.9482
4011,Ankara,450,Zucchini - Retail,5,KG,1,2018,3.4379
4012,Ankara,450,Zucchini - Retail,5,KG,2,2018,3.7111
4013,Ankara,450,Zucchini - Retail,5,KG,3,2018,3.473
4014,Ankara,450,Zucchini - Retail,5,KG,4,2018,3.6878
4015,Ankara,450,Zucchini - Retail,5,KG,5,2018,3.2688
4016,Ankara,450,Zucchini - Retail,5,KG,6,2018,3.0272
4017,Ankara,450,Zucchini - Retail,5,KG,7,2018,2.7578
4018,Ankara,450,Zucchini - Retail,5,KG,8,2018,2.8028
4019,Ankara,450,Zucchini - Retail,5,KG,9,2018,3.1272
4020,Ankara,450,Zucchini - Retail,5,KG,10,2018,3.3307
4021,Ankara,450,Zucchini - Retail,5,KG,11,2018,3.8577
4022,Ankara,450,Zucchini - Retail,5,KG,12,2018,5.1661
4023,Ankara,450,Zucchini - Retail,5,KG,1,2019,6.6622
4024,Ankara,450,Zucchini - Retail,5,KG,2,2019,6.1743
4025,Ankara,450,Zucchini - Retail,5,KG,3,2019,5.7355
4026,Ankara,450,Zucchini - Retail,5,KG,4,2019,4.4652
4027,Ankara,450,Zucchini - Retail,5,KG,5,2019,2.9841
4028,Ankara,450,Zucchini - Retail,5,KG,6,2019,2.7465
4029,Ankara,450,Zucchini - Retail,5,KG,7,2019,1.8341
4030,Ankara,450,Zucchini - Retail,5,KG,8,2019,2.057
4031,Ankara,450,Zucchini - Retail,5,KG,9,2019,2.9152
4032,Ankara,450,Zucchini - Retail,5,KG,10,2019,3.7223
4033,Ankara,450,Zucchini - Retail,5,KG,11,2019,3.498
4034,Ankara,450,Zucchini - Retail,5,KG,12,2019,4.123
4035,Ankara,463,Milk (pasteurized) - Retail,15,L,1,2017,2.9977
4036,Ankara,463,Milk (pasteurized) - Retail,15,L,2,2017,3.0204
4037,Ankara,463,Milk (pasteurized) - Retail,15,L,3,2017,3.0385
4038,Ankara,463,Milk (pasteurized) - Retail,15,L,4,2017,3.0334
4039,Ankara,463,Milk (pasteurized) - Retail,15,L,5,2017,3.0197
4040,Ankara,463,Milk (pasteurized) - Retail,15,L,6,2017,2.983
4041,Ankara,463,Milk (pasteurized) - Retail,15,L,7,2017,2.9906
4042,Ankara,463,Milk (pasteurized) - Retail,15,L,8,2017,3.1526
4043,Ankara,463,Milk (pasteurized) - Retail,15,L,9,2017,3.1727
4044,Ankara,463,Milk (pasteurized) - Retail,15,L,10,2017,3.3707
4045,Ankara,463,Milk (pasteurized) - Retail,15,L,11,2017,3.486
4046,Ankara,463,Milk (pasteurized) - Retail,15,L,12,2017,3.4944
4047,Ankara,463,Milk (pasteurized) - Retail,15,L,1,2018,3.7422
4048,Ankara,463,Milk (pasteurized) - Retail,15,L,2,2018,3.923
4049,Ankara,463,Milk (pasteurized) - Retail,15,L,3,2018,3.9641
4050,Ankara,463,Milk (pasteurized) - Retail,15,L,4,2018,3.9329
4051,Ankara,463,Milk (pasteurized) - Retail,15,L,5,2018,3.8549
4052,Ankara,463,Milk (pasteurized) - Retail,15,L,6,2018,3.8157
4053,Ankara,463,Milk (pasteurized) - Retail,15,L,7,2018,3.8254
4054,Ankara,463,Milk (pasteurized) - Retail,15,L,8,2018,3.9863
4055,Ankara,463,Milk (pasteurized) - Retail,15,L,9,2018,4.4152
4056,Ankara,463,Milk (pasteurized) - Retail,15,L,10,2018,4.5345
4057,Ankara,463,Milk (pasteurized) - Retail,15,L,11,2018,4.5683
4058,Ankara,463,Milk (pasteurized) - Retail,15,L,12,2018,4.599
4059,Ankara,463,Milk (pasteurized) - Retail,15,L,1,2019,4.012
4060,Ankara,463,Milk (pasteurized) - Retail,15,L,2,2019,3.9554
4061,Ankara,463,Milk (pasteurized) - Retail,15,L,3,2019,3.9428
4062,Ankara,463,Milk (pasteurized) - Retail,15,L,4,2019,3.9007
4063,Ankara,463,Milk (pasteurized) - Retail,15,L,5,2019,4.1218
4064,Ankara,463,Milk (pasteurized) - Retail,15,L,6,2019,4.3851
4065,Ankara,463,Milk (pasteurized) - Retail,15,L,7,2019,4.3995
4066,Ankara,463,Milk (pasteurized) - Retail,15,L,8,2019,4.4002
4067,Ankara,463,Milk (pasteurized) - Retail,15,L,9,2019,4.3892
4068,Ankara,463,Milk (pasteurized) - Retail,15,L,10,2019,4.3977
4069,Ankara,463,Milk (pasteurized) - Retail,15,L,11,2019,4.619
4070,Ankara,463,Milk (pasteurized) - Retail,15,L,12,2019,5.0322
4071,Ankara,491,Electricity - Retail,101,kWh,1,2017,0.4118
4072,Ankara,491,Electricity - Retail,101,kWh,2,2017,0.4118
4073,Ankara,491,Electricity - Retail,101,kWh,3,2017,0.4118
4074,Ankara,491,Electricity - Retail,101,kWh,4,2017,0.4118
4075,Ankara,491,Electricity - Retail,101,kWh,5,2017,0.4118
4076,Ankara,491,Electricity - Retail,101,kWh,6,2017,0.4118
4077,Ankara,491,Electricity - Retail,101,kWh,7,2017,0.4118
4078,Ankara,491,Electricity - Retail,101,kWh,8,2017,0.4118
4079,Ankara,491,Electricity - Retail,101,kWh,9,2017,0.4118
4080,Ankara,491,Electricity - Retail,101,kWh,10,2017,0.412
4081,Ankara,491,Electricity - Retail,101,kWh,11,2017,0.412
4082,Ankara,491,Electricity - Retail,101,kWh,12,2017,0.412
4083,Ankara,491,Electricity - Retail,101,kWh,1,2018,0.4482
4084,Ankara,491,Electricity - Retail,101,kWh,2,2018,0.4482
4085,Ankara,491,Electricity - Retail,101,kWh,3,2018,0.4482
4086,Ankara,491,Electricity - Retail,101,kWh,4,2018,0.4612
4087,Ankara,491,Electricity - Retail,101,kWh,5,2018,0.4612
4088,Ankara,491,Electricity - Retail,101,kWh,6,2018,0.4612
4089,Ankara,491,Electricity - Retail,101,kWh,7,2018,0.4612
4090,Ankara,491,Electricity - Retail,101,kWh,8,2018,0.5027
4091,Ankara,491,Electricity - Retail,101,kWh,9,2018,0.5479
4092,Ankara,491,Electricity - Retail,101,kWh,10,2018,0.5972
4093,Ankara,491,Electricity - Retail,101,kWh,11,2018,0.5972
4094,Ankara,491,Electricity - Retail,101,kWh,12,2018,0.5972
4095,Ankara,491,Electricity - Retail,101,kWh,1,2019,0.5375
4096,Ankara,491,Electricity - Retail,101,kWh,2,2019,0.5375
4097,Ankara,491,Electricity - Retail,101,kWh,3,2019,0.5375
4098,Ankara,491,Electricity - Retail,101,kWh,4,2019,0.5375
4099,Ankara,491,Electricity - Retail,101,kWh,5,2019,0.5375
4100,Ankara,491,Electricity - Retail,101,kWh,6,2019,0.5375
4101,Ankara,491,Electricity - Retail,101,kWh,7,2019,0.6181
4102,Ankara,491,Electricity - Retail,101,kWh,8,2019,0.6181
4103,Ankara,491,Electricity - Retail,101,kWh,9,2019,0.6181
4104,Ankara,491,Electricity - Retail,101,kWh,10,2019,0.7102
4105,Ankara,491,Electricity - Retail,101,kWh,11,2019,0.7102
4106,Ankara,491,Electricity - Retail,101,kWh,12,2019,0.7102
4107,Ankara,492,Tea (herbal) - Retail,102,Package,1,2017,4.6834
4108,Ankara,492,Tea (herbal) - Retail,102,Package,2,2017,4.6583
4109,Ankara,492,Tea (herbal) - Retail,102,Package,3,2017,4.5829
4110,Ankara,492,Tea (herbal) - Retail,102,Package,4,2017,4.6926
4111,Ankara,492,Tea (herbal) - Retail,102,Package,5,2017,4.7768
4112,Ankara,492,Tea (herbal) - Retail,102,Package,6,2017,4.8927
4113,Ankara,492,Tea (herbal) - Retail,102,Package,7,2017,4.8146
4114,Ankara,492,Tea (herbal) - Retail,102,Package,8,2017,4.9001
4115,Ankara,492,Tea (herbal) - Retail,102,Package,9,2017,4.9513
4116,Ankara,492,Tea (herbal) - Retail,102,Package,10,2017,4.9688
4117,Ankara,492,Tea (herbal) - Retail,102,Package,11,2017,4.9591
4118,Ankara,492,Tea (herbal) - Retail,102,Package,12,2017,5.0228
4119,Ankara,492,Tea (herbal) - Retail,102,Package,1,2018,4.8739
4120,Ankara,492,Tea (herbal) - Retail,102,Package,2,2018,4.9468
4121,Ankara,492,Tea (herbal) - Retail,102,Package,3,2018,5.0684
4122,Ankara,492,Tea (herbal) - Retail,102,Package,4,2018,4.9659
4123,Ankara,492,Tea (herbal) - Retail,102,Package,5,2018,5.0821
4124,Ankara,492,Tea (herbal) - Retail,102,Package,6,2018,5.2029
4125,Ankara,492,Tea (herbal) - Retail,102,Package,7,2018,5.5838
4126,Ankara,492,Tea (herbal) - Retail,102,Package,8,2018,5.6241
4127,Ankara,492,Tea (herbal) - Retail,102,Package,9,2018,5.8413
4128,Ankara,492,Tea (herbal) - Retail,102,Package,10,2018,5.8987
4129,Ankara,492,Tea (herbal) - Retail,102,Package,11,2018,5.7847
4130,Ankara,492,Tea (herbal) - Retail,102,Package,12,2018,5.8264
4131,Ankara,492,Tea (herbal) - Retail,102,Package,1,2019,4.8061
4132,Ankara,492,Tea (herbal) - Retail,102,Package,2,2019,4.9779
4133,Ankara,492,Tea (herbal) - Retail,102,Package,3,2019,5.0759
4134,Ankara,492,Tea (herbal) - Retail,102,Package,4,2019,5.0556
4135,Ankara,492,Tea (herbal) - Retail,102,Package,5,2019,5.0109
4136,Ankara,492,Tea (herbal) - Retail,102,Package,6,2019,5.0102
4137,Ankara,492,Tea (herbal) - Retail,102,Package,7,2019,5.0243
4138,Ankara,492,Tea (herbal) - Retail,102,Package,8,2019,5.0818
4139,Ankara,492,Tea (herbal) - Retail,102,Package,9,2019,5.2736
4140,Ankara,492,Tea (herbal) - Retail,102,Package,10,2019,5.2447
4141,Ankara,492,Tea (herbal) - Retail,102,Package,11,2019,5.2138
4142,Ankara,492,Tea (herbal) - Retail,102,Package,12,2019,5.3169
4143,Ankara,493,Water - Retail,100,Cubic meter,1,2017,5.6277
4144,Ankara,493,Water - Retail,100,Cubic meter,2,2017,5.8398
4145,Ankara,493,Water - Retail,100,Cubic meter,3,2017,5.9169
4146,Ankara,493,Water - Retail,100,Cubic meter,4,2017,5.9748
4147,Ankara,493,Water - Retail,100,Cubic meter,5,2017,6.0134
4148,Ankara,493,Water - Retail,100,Cubic meter,6,2017,6.0423
4149,Ankara,493,Water - Retail,100,Cubic meter,7,2017,6.0423
4150,Ankara,493,Water - Retail,100,Cubic meter,8,2017,6.0905
4151,Ankara,493,Water - Retail,100,Cubic meter,9,2017,6.1291
4152,Ankara,493,Water - Retail,100,Cubic meter,10,2017,6.1483
4153,Ankara,493,Water - Retail,100,Cubic meter,11,2017,0.6716
4154,Ankara,493,Water - Retail,100,Cubic meter,12,2017,6.3605
4155,Ankara,493,Water - Retail,100,Cubic meter,1,2018,6.3731
4156,Ankara,493,Water - Retail,100,Cubic meter,2,2018,6.4298
4157,Ankara,493,Water - Retail,100,Cubic meter,3,2018,6.6001
4158,Ankara,493,Water - Retail,100,Cubic meter,4,2018,6.7041
4159,Ankara,493,Water - Retail,100,Cubic meter,5,2018,6.8743
4160,Ankara,493,Water - Retail,100,Cubic meter,6,2018,7.3093
4161,Ankara,493,Water - Retail,100,Cubic meter,7,2018,7.3093
4162,Ankara,493,Water - Retail,100,Cubic meter,8,2018,7.4418
4163,Ankara,493,Water - Retail,100,Cubic meter,9,2018,7.2335
4164,Ankara,493,Water - Retail,100,Cubic meter,10,2018,7.0162
4165,Ankara,493,Water - Retail,100,Cubic meter,11,2018,7.0729
4166,Ankara,493,Water - Retail,100,Cubic meter,12,2018,7.0729
4167,Ankara,493,Water - Retail,100,Cubic meter,1,2019,6.0546
4168,Ankara,493,Water - Retail,100,Cubic meter,2,2019,5.1305
4169,Ankara,493,Water - Retail,100,Cubic meter,3,2019,5.1305
4170,Ankara,493,Water - Retail,100,Cubic meter,4,2019,5.1305
4171,Ankara,493,Water - Retail,100,Cubic meter,5,2019,5.1305
4172,Ankara,493,Water - Retail,100,Cubic meter,6,2019,5.1305
4173,Ankara,493,Water - Retail,100,Cubic meter,7,2019,5.1305
4174,Ankara,493,Water - Retail,100,Cubic meter,8,2019,5.1305
4175,Ankara,493,Water - Retail,100,Cubic meter,9,2019,5.1305
4176,Ankara,493,Water - Retail,100,Cubic meter,10,2019,5.1305
4177,Ankara,493,Water - Retail,100,Cubic meter,11,2019,5.1305
4178,Ankara,493,Water - Retail,100,Cubic meter,12,2019,5.1305
4179,Ankara,502,Cocoa (powder) - Retail,5,KG,1,2017,40.9754
4180,Ankara,502,Cocoa (powder) - Retail,5,KG,2,2017,41.9138
4181,Ankara,502,Cocoa (powder) - Retail,5,KG,3,2017,42.2425
4182,Ankara,502,Cocoa (powder) - Retail,5,KG,4,2017,43.6457
4183,Ankara,502,Cocoa (powder) - Retail,5,KG,5,2017,43.1685
4184,Ankara,502,Cocoa (powder) - Retail,5,KG,6,2017,42.7321
4185,Ankara,502,Cocoa (powder) - Retail,5,KG,7,2017,43.4839
4186,Ankara,502,Cocoa (powder) - Retail,5,KG,8,2017,41.9943
4187,Ankara,502,Cocoa (powder) - Retail,5,KG,9,2017,42.4026
4188,Ankara,502,Cocoa (powder) - Retail,5,KG,10,2017,43.0885
4189,Ankara,502,Cocoa (powder) - Retail,5,KG,11,2017,43.6897
4190,Ankara,502,Cocoa (powder) - Retail,5,KG,12,2017,44.9494
4191,Ankara,502,Cocoa (powder) - Retail,5,KG,1,2018,41.0639
4192,Ankara,502,Cocoa (powder) - Retail,5,KG,2,2018,40.6051
4193,Ankara,502,Cocoa (powder) - Retail,5,KG,3,2018,42.2483
4194,Ankara,502,Cocoa (powder) - Retail,5,KG,4,2018,41.5446
4195,Ankara,502,Cocoa (powder) - Retail,5,KG,5,2018,40.1098
4196,Ankara,502,Cocoa (powder) - Retail,5,KG,6,2018,41.8757
4197,Ankara,502,Cocoa (powder) - Retail,5,KG,7,2018,43.5599
4198,Ankara,502,Cocoa (powder) - Retail,5,KG,8,2018,44.4528
4199,Ankara,502,Cocoa (powder) - Retail,5,KG,9,2018,46.3905
4200,Ankara,502,Cocoa (powder) - Retail,5,KG,10,2018,50.1293
4201,Ankara,502,Cocoa (powder) - Retail,5,KG,11,2018,53.5391
4202,Ankara,502,Cocoa (powder) - Retail,5,KG,12,2018,52.2071
4203,Ankara,502,Cocoa (powder) - Retail,5,KG,1,2019,45.1592
4204,Ankara,502,Cocoa (powder) - Retail,5,KG,2,2019,45.1754
4205,Ankara,502,Cocoa (powder) - Retail,5,KG,3,2019,44.4579
4206,Ankara,502,Cocoa (powder) - Retail,5,KG,4,2019,44.3587
